health_region_code,legacy_reconstructed,canonical,diagnostic_80_plus,absolute_difference
35061,11.374504804728906,11.374504804728904,11.449195886315472,0.07469108158656823
35062,7.520911205746212,7.520911205746212,7.5483836659682115,0.02747246022199956
35063,10.285477707239398,10.285477707239398,10.314079156599487,0.028601449360088793
35064,7.990818851678754,7.990818851678754,8.016368606613703,0.025549754934949043
35065,10.591869287061332,10.59186928706133,10.641478899396125,0.04960961233479466
35071,8.915222337428533,8.915222337428533,8.956411254905861,0.04118891747732789
35072,6.23558493380886,6.235584933808861,6.314210003125071,0.07862506931621027
35073,5.221099457805098,5.221099457805099,5.4198902742653825,0.19879081646028318
35074,9.999925425499736,9.999925425499734,10.050937336209858,0.05101191071012323
35081,8.69172944225946,8.69172944225946,8.792237758248682,0.10050831598922194
35082,8.13269597606072,8.13269597606072,8.585231021534621,0.4525350454739012
35083,7.844402722599805,7.8444027225998045,7.844402722599805,8.881784197001252e-16
35091,9.77387852257229,9.77387852257229,9.89568802524614,0.12180950267384993
35092,10.409642910460935,10.409642910460937,10.409642910460935,1.7763568394002505e-15
35093,10.56446910140458,10.56446910140458,10.613302912293435,0.048833810888854856
35094,7.462978275921383,7.462978275921383,7.462978275921383,0.0
35095,9.72415893666719,9.724158936667193,9.72415893666719,3.552713678800501e-15
35101,6.99415865938748,6.994158659387481,7.073776305820454,0.07961764643297276
35102,7.878918743382604,7.878918743382604,7.878918743382604,0.0
35103,7.567690439640297,7.567690439640297,7.640018929695426,0.07232849005512865
35104,6.634216983000937,6.634216983000938,6.668604827277791,0.034387844276853485
35111,5.422327125033162,5.422327125033162,5.708547705683353,0.2862205806501912
35112,8.213982739854254,8.213982739854254,8.25866633327886,0.04468359342460637
35113,12.854062554503402,12.8540625545034,12.854062554503402,1.7763568394002505e-15
35114,11.05930736557199,11.05930736557199,11.145265938953726,0.08595857338173651
35115,11.774422822313118,11.77442282231312,11.774422822313118,1.7763568394002505e-15
35121,8.442573958736029,8.442573958736029,8.442573958736029,0.0
