origin_region,destination_region,admissions
31092,31009,11.0
31050,31050,23.0
31050,31084,
31007,31001,
31007,31007,
31101,31101,
31101,31084,
31101,31101,14.0
31076,31101,
31076,31053,
31076,31052,
31076,31076,64.0
31076,31084,
31015,31013,164.0
31015,31016,5.0
31015,31098,
31015,31015,
31059,31042,16.0
31059,31059,
31059,31059,
31059,31059,
31038,31038,
31038,31038,
31037,31016,
31037,31034,10.0
31037,31037,30.0
31050,31050,14.0
31085,31016,
31085,31085,50.0
31085,31085,
31102,31016,
31102,31036,
31047,31097,14.0
31047,31047,
31017,31016,17.0
31017,31017,
31017,35012,
31017,35012,
31017,41017,
31092,31009,17.0
31025,31016,19.0
31025,31025,5.0
31032,31016,
31003,31003,
31003,31003,
31096,31016,
31096,31096,
31102,31016,
31102,31102,
31059,31034,
31059,31059,
31059,31059,
31008,26010,5.0
31008,31008,
31008,31013,31.0
31008,31008,50.0
31008,31008,48.0
31008,31009,79.0
31008,33001,
31008,33004,
31008,33005,
31008,35041,
31008,35171,
31061,31048,
31061,31061,13.0
31002,22004,8.0
31002,31001,
31002,31002,
31002,31002,
31002,31009,6.0
31002,35141,
31060,31034,5.0
31060,31060,
31102,31016,
31102,31102,
31100,31101,
31100,31084,
31100,31100,
31100,31100,15.0
31093,31009,
31007,31007,
31007,31007,9.0
31007,31009,
31045,31045,
31045,31045,7.0
31034,31034,13.0
31102,31016,
31102,31027,
31086,31030,
31009,31016,
31009,31009,141.0
31009,52002,
31021,31021,5.0
31008,31008,5.0
31015,31013,
31009,31009,12.0
31010,31009,13.0
31015,31013,
31015,31008,
31015,31015,23.0
31003,35174,
31036,31016,
31036,31036,10.0
31036,31020,
31018,31016,33.0
31018,31018,
31099,31016,
31099,31028,
31099,31027,
31099,31036,
31099,31099,
31099,31099,20.0
31007,31007,
31007,31007,
31007,31007,
31048,31048,
31048,31048,41.0
31007,31007,7.0
31007,31009,
31026,31016,
31026,31026,9.0
31079,31013,
31079,35011,
31020,31020,
31020,31020,
31013,31013,9.0
31013,31097,
31060,31060,
31060,31061,
31008,31008,10.0
31095,31016,
31095,31026,
31095,31095,18.0
31028,31016,6.0
31028,31028,
31066,31016,
31066,31066,19.0
31057,31074,
31057,31057,33.0
31057,31072,
31001,31001,
31001,31001,
31052,31052,
31008,31008,
31008,35016,5.0
31095,31016,15.0
31095,31026,5.0
31095,31095,98.0
31024,31016,45.0
31024,31024,
31024,31024,350.0
31048,31048,15.0
31007,31007,20.0
31007,31009,
31097,31097,7.0
31059,31016,
31059,31059,11.0
31059,31059,
31036,31036,
31036,31036,
31008,31008,
31008,31008,
31008,31008,
31008,31009,14.0
31008,35033,
31048,31097,
31048,31048,32.0
31085,31016,
31085,31098,
31085,31085,160.0
31059,31016,
31059,31034,
31059,31059,6.0
31070,31070,
31070,31072,5.0
31030,31030,
31016,31016,
31016,31016,
31016,31024,
31016,33005,
31036,31016,
31036,31036,158.0
31061,31061,33.0
31061,33006,
31061,33005,
31099,31016,
31099,31027,
31099,31036,
31099,31037,
31099,31066,
31099,31099,316.0
31035,31016,8.0
31035,31034,10.0
31035,31035,15.0
31035,31037,27.0
31035,31097,7.0
31035,31035,13.0
31082,31074,
31082,31082,
31082,31072,
31048,31097,
31048,31048,
31048,31048,34.0
31048,33001,
31007,31007,8.0
31007,31007,
31007,35141,
31042,31042,7.0
31042,31097,
31042,31059,
31010,31016,
31010,31007,
31010,31009,20.0
31010,31010,
31010,33006,
31010,33005,
31010,35141,
31019,31016,12.0
31019,31024,
31019,31026,
31019,31019,16.0
31011,31016,
31011,31007,
31011,31009,
31011,31011,284.0
31036,31036,12.0
31075,31075,24.0
31075,31073,
31075,31074,
31075,31075,86.0
31075,31072,
31075,31075,6.0
31027,31016,6.0
31027,31026,
31027,31027,156.0
31007,31007,
31007,31001,
31007,31007,15.0
31007,31009,
31007,31011,
31048,31016,
31048,31097,
31048,31045,
31048,31048,
31048,31048,265.0
31048,31048,
31101,31101,20.0
31101,31100,
31034,31016,
31034,31034,66.0
31034,31037,
31072,31013,6.0
31072,31016,
31072,31072,2079.0
31072,35016,
31072,53001,
31075,22004,
31075,26010,
31075,29006,
31075,29020,
31075,31075,13.0
31075,31013,10.0
31075,31016,6.0
31075,31051,
31075,31073,20.0
31075,31028,
31075,31072,7.0
31075,31075,2301.0
31075,33005,
31075,35173,
31075,52002,
31075,52001,
31075,52017,
31075,52002,
31062,31062,
31058,31016,
31058,31082,
31058,31074,6.0
31058,31011,
31058,31072,30.0
31058,31058,130.0
31058,53001,8.0
31071,31072,
31058,31072,
31058,31058,
31058,31064,
31060,31016,
31060,31060,10.0
31100,22004,
31100,31100,
31100,31100,
31034,31034,46.0
31034,31037,
31093,31093,
31085,31085,8.0
31012,31013,6.0
31012,31016,
31012,31007,
31012,31009,21.0
31012,31011,83.0
31012,31012,
31012,35016,
31057,31057,
31057,31072,7.0
31055,31016,
31055,31055,
31101,31101,
31101,31084,5.0
31057,31074,
31057,31072,11.0
31057,31057,37.0
31052,31016,
31052,31052,43.0
31052,31084,
31027,31027,
31027,31027,51.0
31072,31072,10.0
31034,31034,13.0
31025,31016,179.0
31025,31025,
31025,31025,27.0
31025,35011,
31061,31016,8.0
31061,31061,349.0
31061,33005,
31061,35016,
31045,31045,27.0
31036,31036,
31064,31064,
31064,31016,
31064,31026,
31064,31098,
31064,31064,49.0
31008,31008,5.0
31008,31008,
31020,31016,12.0
31020,31020,48.0
31036,31016,
31036,31036,5.0
31048,31041,
31048,31016,
31048,31097,
31048,31048,
31048,31048,104.0
31041,31041,11.0
31041,31044,
31003,31003,
31003,31003,
31003,31003,
32002,32002,
32002,32004,5.0
32002,32002,11.0
32002,32001,
32002,32004,
32002,32002,
32002,32002,6.0
32002,32002,
32001,32003,
32001,32002,
32001,32003,
32001,32002,
32003,32002,5.0
32003,32003,
32003,32002,5.0
32004,32004,
32004,32004,90.0
32004,32002,
32004,32001,
32004,32002,
32004,32002,
32004,32004,22.0
32004,32001,
32004,32002,
32001,31016,
32001,32002,
32001,32001,
32004,32004,71.0
32004,32001,
32004,32004,
32004,32004,
32004,32002,6.0
32004,43021,
32004,32004,
32002,31016,
32002,32002,19.0
32002,32002,79.0
32002,32001,23.0
32002,32004,
32002,32003,
32002,32002,
32002,32002,5.0
32002,32002,20.0
32004,32004,64.0
32004,32001,5.0
32004,32002,
32001,31040,13.0
32001,32001,26.0
32001,32002,
32001,32001,
32001,32004,
32001,32002,
32001,32002,
32003,32003,
32003,32002,33.0
32003,32001,9.0
32003,32003,8.0
32003,32002,
32003,32002,
32003,31011,
32003,32003,
32003,32002,
32003,32003,15.0
32003,32003,
32004,32004,12.0
32004,32004,
32004,33007,
32002,32004,
32002,32002,5.0
32002,32004,
32002,32002,
32004,31016,
32004,31097,
32004,32004,798.0
32004,32004,
32004,32001,
32004,32004,
32004,32004,
32004,32002,33.0
32004,33008,9.0
32004,33006,
32004,35132,
32002,31016,
32002,32002,486.0
32002,32001,
32002,32004,18.0
32002,32002,
32002,32002,
32002,32002,166.0
32002,32002,
32002,53001,
32004,32004,111.0
32004,32004,7.0
32004,32001,
32004,32004,
32004,32002,
32004,32002,
32001,32002,80.0
32001,32001,267.0
32001,32004,5.0
32001,32003,
32001,32003,
32001,32002,14.0
32001,32002,21.0
32003,32002,5.0
32003,32001,
32003,32003,19.0
32003,32003,6.0
32002,32004,
32002,32002,14.0
32002,32004,
32002,32002,
32002,32002,
32002,32002,6.0
32004,32004,7.0
32004,32002,
32002,32004,
32002,32002,17.0
32002,32002,10.0
32002,32002,
32002,32002,8.0
32002,32002,9.0
32004,31042,
32004,31042,
32004,32004,19.0
32004,32002,
32003,32002,
32003,32001,
32003,32003,23.0
32003,32002,
32003,32002,
32002,26010,
32002,32002,7.0
32002,32001,7.0
32002,32002,
32001,32002,6.0
32001,32001,
32001,32003,
32001,32002,
32004,32004,44.0
32004,32004,
32004,32002,
32004,33007,
32002,32004,13.0
32002,32002,118.0
32002,32001,
32002,32002,6.0
32002,32004,
32002,32003,
32002,32002,35.0
32002,33008,
32002,35012,
32002,31016,6.0
32002,32004,
32002,32002,19.0
32002,32001,
32002,32002,
32002,32004,
32002,32002,
32002,32002,5.0
32002,32002,
32002,32002,9.0
32002,32002,
32002,32002,
32002,32002,
32002,33005,
32004,31016,
32004,31042,
32004,32004,12.0
32004,32004,20.0
32004,32002,5.0
32004,32004,20.0
32004,32002,
32004,32001,5.0
32004,32002,
32002,31040,
32002,32002,7.0
32002,32001,
32002,32002,
32004,32004,105.0
32004,32001,
32004,32004,
32004,32004,
32004,32002,7.0
32004,33005,
32002,32002,
32002,32002,
32002,32002,
32004,32004,30.0
32004,32002,
32004,32002,
32004,33005,
32003,32001,
32003,32003,
32003,32003,22.0
32003,32003,23.0
32003,32002,
32003,32002,
32003,32002,
32004,32004,29.0
32004,32002,
32002,32004,
32002,32002,17.0
32002,32001,9.0
32002,32003,
32002,32002,5.0
32002,32002,
32002,32001,
32002,32002,
32002,32002,
32002,32002,
32001,11001,
32001,29028,
32001,31022,
32001,32002,33.0
32001,32004,
32001,32001,32.0
32001,32001,65.0
32001,32004,
32001,32002,
32001,32002,27.0
32001,29028,
32001,32002,12.0
32001,32002,
32004,32004,141.0
32004,32002,
32004,32001,
32004,32002,
32004,32002,7.0
32002,32004,
32002,32002,12.0
32002,32001,
32002,32002,5.0
32002,32002,
32002,32002,14.0
32002,33002,
32001,32002,
32001,32001,15.0
32001,32004,
32001,32002,
32001,32002,
32004,32004,57.0
32004,32004,54.0
32004,32004,
32004,32002,
32003,32002,19.0
32003,32001,11.0
32003,32004,
32003,32003,
32003,32003,52.0
32003,32003,5.0
32003,32002,9.0
32003,32003,
32003,32003,5.0
32004,31016,
32004,32004,50.0
32004,32004,
32004,32002,13.0
32004,32004,76.0
32004,32004,
32004,32002,12.0
32003,32002,20.0
32003,32001,9.0
32003,32004,
32003,32003,192.0
32003,32003,5.0
32003,32002,
32001,32002,12.0
32001,32001,10.0
32001,32001,
32001,32002,5.0
32003,32002,13.0
32003,32003,17.0
32003,32003,
32003,32002,
32003,32002,
32003,32002,
32003,32001,6.0
32003,32003,9.0
32003,32003,6.0
32003,32002,
32004,32004,94.0
32004,32002,
32004,32004,
32004,32002,
32003,32002,
32003,32001,
32003,32004,
32003,32003,5.0
32003,32003,
32003,32002,
32004,32004,52.0
32004,32004,
32004,32004,
32004,32002,
32001,32001,5.0
32001,32004,
32004,32004,36.0
32004,32001,
32004,32004,6.0
32004,32002,6.0
32002,32002,7.0
32002,32002,
32002,32002,
32002,32002,12.0
32002,32001,5.0
32002,32002,102.0
32002,32002,
32002,32002,
32002,32002,8.0
32002,32002,
32002,32001,
32002,32002,
32002,32002,7.0
32001,31027,
32001,32002,
32001,32001,5.0
32001,32003,5.0
32001,32002,
32001,31016,
32001,32004,
32001,32002,11.0
32001,32001,16.0
32001,32003,15.0
32001,32001,
32001,32003,
32001,32002,
32004,32004,14.0
32004,32004,
32003,32002,24.0
32003,32001,18.0
32003,32004,6.0
32003,32003,87.0
32003,32003,249.0
32003,32002,7.0
32003,32002,5.0
32003,33005,
32001,31040,
32001,32002,
32001,32001,6.0
32001,32002,
32001,32002,
32002,21016,
32002,29009,
32002,31016,13.0
32002,31027,
32002,31034,
32002,31037,
32002,32004,6.0
32002,32002,549.0
32002,32001,33.0
32002,32001,
32002,32004,
32002,32002,5.0
32002,32002,228.0
32002,32002,
32002,33006,
32002,33001,
32002,33004,
32002,35016,
32001,32002,12.0
32001,32001,8.0
32001,32001,
32001,32004,
32001,32002,
32001,32002,7.0
32004,32004,55.0
32004,32004,
32004,32002,
32004,32002,
32002,32004,10.0
32002,32002,6.0
32002,32004,
32002,32002,21.0
32002,32002,
32002,32002,93.0
32002,32001,
32002,32002,
32002,32002,40.0
32002,32002,
32003,32001,
32003,32003,25.0
32003,32002,
32001,32001,
32001,32003,12.0
32001,35016,
32002,29015,
32002,31016,
32002,31097,
32002,32002,456.0
32002,32001,21.0
32002,32001,
32002,32004,
32002,32003,
32002,32002,
32002,32002,5.0
32002,32002,238.0
32002,32002,7.0
32002,33005,7.0
32002,33008,
32002,35011,
32002,22004,
32002,31040,
32002,31037,
32002,31040,
32002,32001,
32002,32004,
32002,32002,306.0
32002,32004,14.0
32002,32003,
32002,32002,
32002,32002,
32002,32002,122.0
32002,32002,
32002,33005,5.0
32002,33008,
32002,50011,
32002,52001,
33001,31007,
33001,32004,
33001,33001,544.0
33001,33001,
33001,33005,5.0
33001,33003,
33001,33004,
33007,33007,14.0
33007,33009,9.0
33002,33006,8.0
33002,33005,5.0
33003,33003,
33003,33009,16.0
33003,33003,
33002,31016,
33002,33002,273.0
33002,33002,
33002,33006,
33002,33005,9.0
33002,33002,85.0
33002,33002,
33002,33004,
33002,33005,5.0
33004,33004,256.0
33004,33003,
33004,33004,
33004,33005,
33004,33004,
33004,33004,6.0
33004,31016,
33004,33001,
33004,33004,
33004,33004,667.0
33004,33006,
33004,33004,
33004,33004,
33004,33005,8.0
33004,33004,9.0
33004,35174,
33005,31016,
33005,33004,
33005,33005,9.0
33005,33005,68.0
33005,33005,
33005,33005,
33005,33006,
33005,33003,
33005,33009,61.0
33005,33005,240.0
33005,33005,
33005,35041,
33009,33009,7.0
33009,33009,62.0
33007,32004,
33007,33007,14.0
33007,33005,
33002,31016,
33002,31013,
33002,33002,
33002,33002,
33002,33002,548.0
33002,33005,
33002,33005,
33002,33006,
33002,33002,
33002,33005,14.0
33002,33002,
33002,43021,
33009,33009,341.0
33009,33003,
33009,33009,
33009,33006,
33009,33006,
33009,33009,99.0
33009,33005,
33009,33005,
33007,33007,
33008,33008,25.0
33003,33003,
33003,33005,
33003,33003,
33008,32004,
33008,33008,351.0
33008,33005,
33008,33007,37.0
33008,33008,
33008,33001,
33008,33008,
33008,33005,7.0
33008,33008,9.0
33008,35016,
33009,33009,104.0
33009,33009,36.0
33009,33005,
33009,33009,206.0
33002,33002,158.0
33002,33006,
33002,33002,
33002,33005,
33002,33006,
33008,33008,9.0
33008,33008,
33008,33005,
33009,33009,
33009,33009,13.0
33009,33009,49.0
33009,33005,
33009,33007,
33009,33009,92.0
33009,33005,13.0
33005,33002,
33005,33005,1458.0
33005,33005,22.0
33005,33006,
33005,33006,8.0
33005,33003,
33005,33009,74.0
33005,33005,399.0
33005,33005,
33005,35143,
33005,35012,
33005,35171,
33005,35016,
33003,33003,46.0
33003,33003,
33003,33005,
33003,33003,
33009,33005,
33009,33009,159.0
33009,33005,11.0
33009,33006,
33009,33006,
33009,33005,
33002,33005,
33006,33009,
33006,33006,655.0
33006,33005,
33006,33006,
33006,33006,26.0
33006,33006,
33006,33005,8.0
33006,33006,6.0
33005,33002,
33005,33005,310.0
33005,33001,
33005,33006,
33005,33005,46.0
33007,25001,
33007,33007,
33007,33007,128.0
33007,31045,
33007,33007,1480.0
33007,33006,
33004,33004,33.0
33004,33006,
33004,33004,5.0
33004,33005,
33004,33004,
33005,33005,
33005,33005,62.0
33005,33006,
33005,33009,9.0
33005,33003,
33005,33005,
33005,33005,33.0
33005,33008,
33007,33007,22.0
33007,33007,
33008,29020,
33008,33008,122.0
33008,33008,21.0
33008,33006,
33008,33008,
33008,33005,6.0
33008,35016,
33009,33009,14.0
33005,33004,
33005,33005,18.0
33005,33009,
33005,33005,936.0
33005,33009,18.0
33005,33002,
33005,33005,30.0
33001,33001,
33001,33005,
33001,33001,69.0
33001,33005,
33006,33009,
33006,33005,
33006,33006,457.0
33006,33006,19.0
33006,33005,40.0
33006,33006,
33006,33002,
33006,42007,
33003,33004,
33003,33003,50.0
33003,33005,
33003,33003,
33005,33004,
33005,33005,
33005,33005,
33005,33006,
33005,33005,44.0
33005,33005,
33003,31097,
33003,33003,191.0
33003,33009,8.0
33003,33005,
33003,33003,
33007,33007,
33007,31045,
33007,33009,
33007,33007,117.0
33005,33001,
33005,33002,
33005,33005,
33005,33006,
33005,33005,
33005,33009,
33005,33005,88.0
33006,33002,
33006,33004,
33006,33009,
33006,33005,
33006,33006,
33006,33006,
33006,33006,5353.0
33006,33009,17.0
33006,33005,54.0
33006,33006,11.0
33006,33003,
33006,50011,
33009,33002,
33009,33006,
33009,33009,1184.0
33009,33005,13.0
33009,35011,
33005,22004,
33005,29020,
33005,33001,
33005,33004,9.0
33005,33005,13.0
33005,33005,
33005,33005,
33005,33001,
33005,33006,
33005,33003,
33005,33006,9.0
33005,33005,23.0
33005,33009,8.0
33005,33005,216.0
33005,33005,
33003,33004,
33003,33003,172.0
33003,33005,
33003,33004,
33003,33005,
33003,33003,
33003,33003,48.0
33003,33003,
33001,33005,
33001,33001,265.0
33003,33003,152.0
33003,33005,
33003,33003,
33009,33005,6.0
33009,33005,
33009,33006,
33009,33006,
33009,33009,3888.0
33009,33004,
33009,33005,10.0
33004,33004,48.0
33004,33004,
33004,35141,
33004,33004,
33004,33004,102.0
33004,33004,
33004,35015,
33007,31042,
33007,33008,6.0
33007,33007,
33004,33001,
33004,33004,
33004,33004,72.0
33004,33004,
33004,33004,
33004,33004,91.0
33004,33004,5.0
33005,33002,
33005,33004,
33005,33005,9.0
33005,33005,
33005,33005,
33005,33006,
33005,33005,
33005,33004,
33005,33005,81.0
33005,33004,
33005,35011,
33005,42010,
33008,31016,
33008,33006,5.0
33008,33008,76.0
33008,33005,
33004,31007,
33004,33004,
33004,33004,
33004,33004,589.0
33004,33005,
33004,33004,
33006,33002,
33006,33006,
33006,33006,164.0
33006,33005,
33006,33006,
33004,33001,
33004,33004,
33004,33004,83.0
33004,33004,66.0
33004,33004,
33002,33002,
33002,33008,
33002,33006,
33002,33009,
33002,33004,
33002,33002,303.0
33002,33005,10.0
33002,33003,
33005,13001,
33005,15006,7.0
33005,24007,15.0
33005,28001,6.0
33005,29028,
33005,31013,7.0
33005,31016,6.0
33005,31097,
33005,31044,
33005,31084,
33005,31045,
33005,31088,
33005,31007,
33005,31040,
33005,31099,
33005,31019,
33005,31072,
33005,32002,
33005,33001,
33005,33002,
33005,33004,53.0
33005,33009,
33005,33002,
33005,33005,66.0
33005,33003,
33005,33009,
33005,33006,
33005,33005,7.0
33005,33007,36.0
33005,33005,
33005,33005,19.0
33005,33001,6.0
33005,33006,
33005,33003,
33005,33006,139.0
33005,33009,6.0
33005,33003,
33005,33009,78.0
33005,33004,
33005,33004,
33005,33008,
33005,33006,
33005,33005,16673.0
33005,33006,
33005,33005,
33005,33002,
33005,33004,
33005,33003,
33005,33004,
33005,35072,
33005,35013,
33005,35171,
33005,35073,
33005,35015,
33005,35171,
33005,35016,17.0
33005,42007,6.0
33005,43010,
33005,52002,
33005,52017,
33009,33009,68.0
33009,33009,
33007,33005,
33007,33007,318.0
33008,33008,95.0
33008,33008,116.0
33008,33008,103.0
33008,33008,144.0
33006,25016,
33006,33009,
33006,33005,
33006,33006,8.0
33006,33005,5.0
33006,33006,
33006,33006,277.0
33006,33009,62.0
33006,33004,
33006,33006,
33006,33005,88.0
33006,33006,3018.0
33006,52015,
33008,33008,72.0
33008,33005,
33008,33008,269.0
33005,31048,
33005,33001,
33005,33004,15.0
33005,33004,
33005,33009,
33005,33005,22.0
33005,33005,
33005,33005,
33005,33006,
33005,33006,6.0
33005,33005,
33005,33005,156.0
33005,33005,63.0
33007,33005,
33009,33009,
33009,33009,19.0
33009,33009,12.0
33009,33005,
33009,33009,20.0
33002,26010,6.0
33002,31097,
33002,33002,
33002,33002,
33002,33009,
33002,33005,
33002,33006,
33002,33005,8.0
33002,33006,
33002,33002,52.0
33002,42011,
33009,33009,22.0
33009,33002,
33003,31041,
33003,33003,
33003,33009,
33003,33009,
33003,33003,5.0
33002,33002,
33002,33006,
33002,33005,6.0
33002,33002,94.0
33005,33005,
33005,33009,
33005,33005,
33005,33003,
33005,33004,
33005,33005,57.0
33005,33005,
33006,33002,
33006,33006,
33006,33005,
33006,33006,95.0
33009,33009,
33009,33009,19.0
33009,33005,
33009,33009,
33006,33006,13.0
33006,33006,
33006,33005,
33006,33006,21.0
33009,31097,
33009,33005,
33009,33009,9.0
33009,33005,
33009,33009,511.0
33009,33009,115.0
33009,33005,10.0
33009,33009,
33009,33009,
33009,33009,25.0
33009,35016,7.0
33009,33009,41.0
33009,33009,
33003,33005,
33003,33003,14.0
33003,33005,
33003,33003,10.0
33004,22004,12.0
33004,33004,7.0
33004,33004,262.0
33004,33003,
33004,35011,
33007,33007,
33007,33007,9.0
33003,33003,
33003,33003,
33003,33006,
33003,33005,
33003,33003,126.0
33004,31016,
33004,31007,
33004,33001,
33004,33004,
33004,33004,6.0
33004,33005,
33004,33001,
33004,33006,
33004,33004,
33004,33006,
33004,33003,
33004,33004,794.0
33004,35141,
33004,42007,
35091,35091,1093.0
35091,35092,
35091,35151,
35091,35093,7.0
35091,35093,7.0
35091,35112,
35091,35163,
35156,35155,24.0
35142,35072,5.0
35142,35142,131.0
35142,35141,175.0
35142,35132,
35142,35016,
35142,35143,
35142,35142,52.0
35142,35011,
35142,35141,26.0
35142,35142,
35074,35074,29.0
35074,35072,
35074,35074,72.0
35074,35072,
35074,35072,48.0
35074,35141,19.0
35061,35063,6.0
35061,35064,9.0
35061,35065,
35103,35103,
35103,35104,12.0
35062,35091,
35062,35062,
35062,35063,26.0
35062,35064,129.0
35062,35173,
35161,35161,
35161,35163,
35112,35112,53.0
35051,35051,
35133,35133,163.0
35133,35051,
35133,35133,
35133,35132,55.0
35133,35132,9.0
35133,35132,15.0
35023,35023,
35023,35023,7.0
35163,35016,
35163,35163,
35163,35163,9.0
35157,35151,13.0
35157,35157,
35112,35112,72.0
35112,35112,314.0
35112,41015,
35093,35093,16.0
35093,35093,36.0
35093,35016,
35093,35091,5.0
35093,35093,
35093,35093,28.0
35072,31072,
35072,35072,1050.0
35072,35074,37.0
35072,35072,11.0
35072,35011,
35072,35072,89.0
35072,35141,12.0
35072,35072,
35072,35032,
35072,35016,
35072,52017,
35031,35031,22.0
35031,35031,44.0
35031,35033,
35031,35033,9.0
35031,35032,12.0
35157,35151,8.0
35157,35155,
35157,35155,
35074,33004,
35074,35074,345.0
35074,35072,
35074,35072,7.0
35074,35141,26.0
35074,35073,
35104,35104,
35022,35022,11.0
35022,35012,
35022,35023,126.0
35022,35112,
35022,35016,
35161,35161,29.0
35161,35063,
35161,35161,
35161,35121,
35161,35163,19.0
35063,35063,10.0
35063,35064,
35112,35112,
35112,35112,63.0
35112,35112,
35172,33001,
35172,33005,6.0
35172,35172,5.0
35172,35141,28.0
35172,35016,5.0
35172,35174,
35153,35151,
35153,35155,
35162,35162,39.0
35162,35163,33.0
35163,35014,6.0
35163,35163,
35163,35163,9.0
35021,33006,
