origin_region,destination_region,admissions,flow_version,contribution_id
31007,31007,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6434
31045,31045,1014,MDB_HOSPITAL_FLOW_METHOD_1.0,6438
31059,31059,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6442
31059,31059,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6443
31002,31001,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6445
31002,31009,32,MDB_HOSPITAL_FLOW_METHOD_1.0,6447
31002,35016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6448
31066,31016,25,MDB_HOSPITAL_FLOW_METHOD_1.0,6450
31066,31066,100,MDB_HOSPITAL_FLOW_METHOD_1.0,6451
31037,31037,24,MDB_HOSPITAL_FLOW_METHOD_1.0,6453
31007,31007,14,MDB_HOSPITAL_FLOW_METHOD_1.0,6457
31015,31015,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6459
31004,31009,25,MDB_HOSPITAL_FLOW_METHOD_1.0,6464
31085,31085,17,MDB_HOSPITAL_FLOW_METHOD_1.0,6465
31023,31016,14,MDB_HOSPITAL_FLOW_METHOD_1.0,6469
31016,31016,51,MDB_HOSPITAL_FLOW_METHOD_1.0,6472
31016,31016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6473
31075,31075,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6476
31075,31075,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6479
31052,31052,55,MDB_HOSPITAL_FLOW_METHOD_1.0,6483
31092,31001,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6485
31092,31009,18,MDB_HOSPITAL_FLOW_METHOD_1.0,6486
31032,31016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6490
31032,31028,35,MDB_HOSPITAL_FLOW_METHOD_1.0,6491
31032,31032,64,MDB_HOSPITAL_FLOW_METHOD_1.0,6497
31032,31088,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6499
31099,31016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,6502
31099,31099,124,MDB_HOSPITAL_FLOW_METHOD_1.0,6503
31099,31099,9,MDB_HOSPITAL_FLOW_METHOD_1.0,6509
31098,31098,38,MDB_HOSPITAL_FLOW_METHOD_1.0,6510
31083,31083,17,MDB_HOSPITAL_FLOW_METHOD_1.0,6514
31088,31016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6519
31088,31088,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6521
31088,35141,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6523
31088,35062,9,MDB_HOSPITAL_FLOW_METHOD_1.0,6524
31060,31060,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6526
31042,31042,44,MDB_HOSPITAL_FLOW_METHOD_1.0,6527
31078,31013,21,MDB_HOSPITAL_FLOW_METHOD_1.0,6528
31078,31078,133,MDB_HOSPITAL_FLOW_METHOD_1.0,6530
31007,31007,19,MDB_HOSPITAL_FLOW_METHOD_1.0,6531
31007,31007,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6532
31007,31007,10,MDB_HOSPITAL_FLOW_METHOD_1.0,6533
31007,31009,69,MDB_HOSPITAL_FLOW_METHOD_1.0,6534
31022,31016,13,MDB_HOSPITAL_FLOW_METHOD_1.0,6537
31022,31022,150,MDB_HOSPITAL_FLOW_METHOD_1.0,6541
31099,31099,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6543
31098,31098,24,MDB_HOSPITAL_FLOW_METHOD_1.0,6544
31067,31067,25,MDB_HOSPITAL_FLOW_METHOD_1.0,6547
31013,31013,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6553
31044,31044,13,MDB_HOSPITAL_FLOW_METHOD_1.0,6554
31024,31024,16,MDB_HOSPITAL_FLOW_METHOD_1.0,6559
31058,31058,19,MDB_HOSPITAL_FLOW_METHOD_1.0,6561
31058,31072,29,MDB_HOSPITAL_FLOW_METHOD_1.0,6564
31032,31030,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6567
31032,31016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6568
31032,31028,39,MDB_HOSPITAL_FLOW_METHOD_1.0,6569
31032,31032,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6574
31032,31088,19,MDB_HOSPITAL_FLOW_METHOD_1.0,6576
31001,31001,10,MDB_HOSPITAL_FLOW_METHOD_1.0,6580
31001,31009,31,MDB_HOSPITAL_FLOW_METHOD_1.0,6581
31003,31003,37,MDB_HOSPITAL_FLOW_METHOD_1.0,6583
31003,31009,29,MDB_HOSPITAL_FLOW_METHOD_1.0,6584
31024,31016,14,MDB_HOSPITAL_FLOW_METHOD_1.0,6585
31024,31024,54,MDB_HOSPITAL_FLOW_METHOD_1.0,6586
31021,31021,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6587
31008,31008,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6589
31088,31016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6591
31088,31088,45,MDB_HOSPITAL_FLOW_METHOD_1.0,6593
31092,31092,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6594
31092,31092,9,MDB_HOSPITAL_FLOW_METHOD_1.0,6596
31092,31009,139,MDB_HOSPITAL_FLOW_METHOD_1.0,6597
31057,31057,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6603
31057,31074,13,MDB_HOSPITAL_FLOW_METHOD_1.0,6604
31057,31072,65,MDB_HOSPITAL_FLOW_METHOD_1.0,6605
31074,31074,366,MDB_HOSPITAL_FLOW_METHOD_1.0,6609
31045,31045,23,MDB_HOSPITAL_FLOW_METHOD_1.0,6613
31045,31045,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6614
31061,31061,33,MDB_HOSPITAL_FLOW_METHOD_1.0,6617
31102,31016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6620
31102,31102,27,MDB_HOSPITAL_FLOW_METHOD_1.0,6621
31068,31016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6623
31068,31068,30,MDB_HOSPITAL_FLOW_METHOD_1.0,6624
31042,31042,36,MDB_HOSPITAL_FLOW_METHOD_1.0,6625
31061,31061,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6627
31042,31042,18,MDB_HOSPITAL_FLOW_METHOD_1.0,6628
31003,31003,15,MDB_HOSPITAL_FLOW_METHOD_1.0,6630
31070,31072,17,MDB_HOSPITAL_FLOW_METHOD_1.0,6634
31025,31016,37,MDB_HOSPITAL_FLOW_METHOD_1.0,6635
31025,31025,45,MDB_HOSPITAL_FLOW_METHOD_1.0,6636
31086,31016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6641
31086,31032,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6645
31070,31072,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6647
31037,31037,13,MDB_HOSPITAL_FLOW_METHOD_1.0,6651
31097,31097,45,MDB_HOSPITAL_FLOW_METHOD_1.0,6653
31034,31034,38,MDB_HOSPITAL_FLOW_METHOD_1.0,6654
31015,31015,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6656
31035,31037,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6664
31100,31100,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6666
31071,31072,14,MDB_HOSPITAL_FLOW_METHOD_1.0,6670
31079,31013,32,MDB_HOSPITAL_FLOW_METHOD_1.0,6672
31003,31003,9,MDB_HOSPITAL_FLOW_METHOD_1.0,6675
31041,31041,13,MDB_HOSPITAL_FLOW_METHOD_1.0,6679
31055,31016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6680
31055,31055,80,MDB_HOSPITAL_FLOW_METHOD_1.0,6681
31048,31048,37,MDB_HOSPITAL_FLOW_METHOD_1.0,6683
31032,31028,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6687
31093,31093,22,MDB_HOSPITAL_FLOW_METHOD_1.0,6694
31093,31093,55,MDB_HOSPITAL_FLOW_METHOD_1.0,6695
31093,31009,16,MDB_HOSPITAL_FLOW_METHOD_1.0,6696
31071,31072,23,MDB_HOSPITAL_FLOW_METHOD_1.0,6697
31001,31001,47,MDB_HOSPITAL_FLOW_METHOD_1.0,6700
31006,31006,178,MDB_HOSPITAL_FLOW_METHOD_1.0,6703
31006,31009,87,MDB_HOSPITAL_FLOW_METHOD_1.0,6704
31024,31016,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6715
31024,31024,278,MDB_HOSPITAL_FLOW_METHOD_1.0,6716
31060,31016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,6718
31060,31060,48,MDB_HOSPITAL_FLOW_METHOD_1.0,6720
31052,31016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6725
31052,31052,9,MDB_HOSPITAL_FLOW_METHOD_1.0,6726
31061,31061,42,MDB_HOSPITAL_FLOW_METHOD_1.0,6728
31099,31099,109,MDB_HOSPITAL_FLOW_METHOD_1.0,6731
31007,31016,13,MDB_HOSPITAL_FLOW_METHOD_1.0,6735
31007,31007,660,MDB_HOSPITAL_FLOW_METHOD_1.0,6738
31007,31009,87,MDB_HOSPITAL_FLOW_METHOD_1.0,6739
31008,31008,54,MDB_HOSPITAL_FLOW_METHOD_1.0,6742
31008,31009,22,MDB_HOSPITAL_FLOW_METHOD_1.0,6743
31015,31013,34,MDB_HOSPITAL_FLOW_METHOD_1.0,6744
31075,31075,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6746
31075,31073,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6747
31075,31072,9,MDB_HOSPITAL_FLOW_METHOD_1.0,6749
31009,31009,57,MDB_HOSPITAL_FLOW_METHOD_1.0,6752
31070,31070,10,MDB_HOSPITAL_FLOW_METHOD_1.0,6754
31070,31072,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6755
31048,31048,10,MDB_HOSPITAL_FLOW_METHOD_1.0,6756
31026,31016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6759
31026,31026,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6760
31059,31042,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6765
31059,31059,32,MDB_HOSPITAL_FLOW_METHOD_1.0,6766
31024,31016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6768
31024,31024,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6769
31024,31024,36,MDB_HOSPITAL_FLOW_METHOD_1.0,6770
31016,31016,27,MDB_HOSPITAL_FLOW_METHOD_1.0,6773
31060,31016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6774
31060,31034,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6775
31044,31044,13,MDB_HOSPITAL_FLOW_METHOD_1.0,6776
31059,31059,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6781
31015,31013,10,MDB_HOSPITAL_FLOW_METHOD_1.0,6782
31040,31040,64,MDB_HOSPITAL_FLOW_METHOD_1.0,6787
31013,31013,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6788
31058,31072,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6791
31052,31052,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6793
31016,31016,335,MDB_HOSPITAL_FLOW_METHOD_1.0,6795
31016,31016,39,MDB_HOSPITAL_FLOW_METHOD_1.0,6799
31016,31016,38,MDB_HOSPITAL_FLOW_METHOD_1.0,6810
31060,31016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6811
31079,31013,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6815
31097,31097,22,MDB_HOSPITAL_FLOW_METHOD_1.0,6817
31082,31072,13,MDB_HOSPITAL_FLOW_METHOD_1.0,6820
31085,31085,26,MDB_HOSPITAL_FLOW_METHOD_1.0,6821
31085,31085,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6823
31023,31016,18,MDB_HOSPITAL_FLOW_METHOD_1.0,6825
31048,31048,153,MDB_HOSPITAL_FLOW_METHOD_1.0,6829
31048,31048,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6830
31015,31013,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6838
31015,31016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6839
31048,31048,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6840
31074,31074,14,MDB_HOSPITAL_FLOW_METHOD_1.0,6842
31045,31045,30,MDB_HOSPITAL_FLOW_METHOD_1.0,6843
31098,31098,24,MDB_HOSPITAL_FLOW_METHOD_1.0,6844
31094,31094,10,MDB_HOSPITAL_FLOW_METHOD_1.0,6847
31016,31016,218,MDB_HOSPITAL_FLOW_METHOD_1.0,6848
31016,31016,323,MDB_HOSPITAL_FLOW_METHOD_1.0,6851
31020,31020,10,MDB_HOSPITAL_FLOW_METHOD_1.0,6854
31072,31072,80,MDB_HOSPITAL_FLOW_METHOD_1.0,6855
31072,31072,42,MDB_HOSPITAL_FLOW_METHOD_1.0,6856
31072,35081,21,MDB_HOSPITAL_FLOW_METHOD_1.0,6857
31098,31098,311,MDB_HOSPITAL_FLOW_METHOD_1.0,6858
31094,31016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6862
31021,31016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,6865
31021,31021,168,MDB_HOSPITAL_FLOW_METHOD_1.0,6868
31034,31034,29,MDB_HOSPITAL_FLOW_METHOD_1.0,6869
31013,31013,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6871
31015,31013,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6872
31098,31098,14,MDB_HOSPITAL_FLOW_METHOD_1.0,6873
31036,31036,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6876
31070,31072,25,MDB_HOSPITAL_FLOW_METHOD_1.0,6881
31016,31016,62,MDB_HOSPITAL_FLOW_METHOD_1.0,6882
31016,31016,241,MDB_HOSPITAL_FLOW_METHOD_1.0,6886
31059,31016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6888
31059,31042,9,MDB_HOSPITAL_FLOW_METHOD_1.0,6889
31059,31059,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6892
31021,31021,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6893
31011,31011,25,MDB_HOSPITAL_FLOW_METHOD_1.0,6897
31044,31044,9,MDB_HOSPITAL_FLOW_METHOD_1.0,6898
31024,31016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,6900
31097,31097,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6902
31059,31059,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6908
31037,31037,185,MDB_HOSPITAL_FLOW_METHOD_1.0,6911
31006,31006,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6916
31006,31009,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6918
31034,31034,39,MDB_HOSPITAL_FLOW_METHOD_1.0,6919
31013,31013,22,MDB_HOSPITAL_FLOW_METHOD_1.0,6920
31013,31013,18,MDB_HOSPITAL_FLOW_METHOD_1.0,6921
31007,31007,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6925
31007,31007,199,MDB_HOSPITAL_FLOW_METHOD_1.0,6926
31073,31073,31,MDB_HOSPITAL_FLOW_METHOD_1.0,6931
31088,31089,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6934
31088,31088,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6935
31088,31088,5,MDB_HOSPITAL_FLOW_METHOD_1.0,6936
31041,31041,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6937
31095,31095,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6939
31094,31094,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6944
31087,31028,25,MDB_HOSPITAL_FLOW_METHOD_1.0,6946
31087,31030,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6947
31021,31021,6,MDB_HOSPITAL_FLOW_METHOD_1.0,6952
31019,31019,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6953
31046,31097,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6954
31078,31078,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6959
31034,31034,32,MDB_HOSPITAL_FLOW_METHOD_1.0,6961
31023,31016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,6963
31023,31023,28,MDB_HOSPITAL_FLOW_METHOD_1.0,6965
31100,31100,145,MDB_HOSPITAL_FLOW_METHOD_1.0,6970
31045,31045,13,MDB_HOSPITAL_FLOW_METHOD_1.0,6973
31048,31048,12,MDB_HOSPITAL_FLOW_METHOD_1.0,6975
31021,31016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,6980
31012,31009,37,MDB_HOSPITAL_FLOW_METHOD_1.0,6983
31012,31011,10,MDB_HOSPITAL_FLOW_METHOD_1.0,6984
31082,31082,38,MDB_HOSPITAL_FLOW_METHOD_1.0,6989
31092,31009,11,MDB_HOSPITAL_FLOW_METHOD_1.0,6993
31050,31050,23,MDB_HOSPITAL_FLOW_METHOD_1.0,6994
31101,31101,14,MDB_HOSPITAL_FLOW_METHOD_1.0,7000
31076,31076,64,MDB_HOSPITAL_FLOW_METHOD_1.0,7004
31015,31013,164,MDB_HOSPITAL_FLOW_METHOD_1.0,7006
31015,31016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7007
31059,31042,16,MDB_HOSPITAL_FLOW_METHOD_1.0,7010
31037,31034,10,MDB_HOSPITAL_FLOW_METHOD_1.0,7017
31037,31037,30,MDB_HOSPITAL_FLOW_METHOD_1.0,7018
31050,31050,14,MDB_HOSPITAL_FLOW_METHOD_1.0,7019
31085,31085,50,MDB_HOSPITAL_FLOW_METHOD_1.0,7021
31047,31097,14,MDB_HOSPITAL_FLOW_METHOD_1.0,7025
31017,31016,17,MDB_HOSPITAL_FLOW_METHOD_1.0,7027
31092,31009,17,MDB_HOSPITAL_FLOW_METHOD_1.0,7032
31025,31016,19,MDB_HOSPITAL_FLOW_METHOD_1.0,7033
31025,31025,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7034
31008,26010,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7045
31008,31013,31,MDB_HOSPITAL_FLOW_METHOD_1.0,7047
31008,31008,50,MDB_HOSPITAL_FLOW_METHOD_1.0,7048
31008,31008,48,MDB_HOSPITAL_FLOW_METHOD_1.0,7049
31008,31009,79,MDB_HOSPITAL_FLOW_METHOD_1.0,7050
31061,31061,13,MDB_HOSPITAL_FLOW_METHOD_1.0,7057
31002,22004,8,MDB_HOSPITAL_FLOW_METHOD_1.0,7058
31002,31009,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7062
31060,31034,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7064
31100,31100,15,MDB_HOSPITAL_FLOW_METHOD_1.0,7071
31007,31007,9,MDB_HOSPITAL_FLOW_METHOD_1.0,7074
31045,31045,7,MDB_HOSPITAL_FLOW_METHOD_1.0,7077
31034,31034,13,MDB_HOSPITAL_FLOW_METHOD_1.0,7078
31009,31009,141,MDB_HOSPITAL_FLOW_METHOD_1.0,7083
31021,31021,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7085
31008,31008,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7086
31009,31009,12,MDB_HOSPITAL_FLOW_METHOD_1.0,7088
31010,31009,13,MDB_HOSPITAL_FLOW_METHOD_1.0,7089
31015,31015,23,MDB_HOSPITAL_FLOW_METHOD_1.0,7092
31036,31036,10,MDB_HOSPITAL_FLOW_METHOD_1.0,7095
31018,31016,33,MDB_HOSPITAL_FLOW_METHOD_1.0,7097
31099,31099,20,MDB_HOSPITAL_FLOW_METHOD_1.0,7104
31048,31048,41,MDB_HOSPITAL_FLOW_METHOD_1.0,7109
31007,31007,7,MDB_HOSPITAL_FLOW_METHOD_1.0,7110
31026,31026,9,MDB_HOSPITAL_FLOW_METHOD_1.0,7113
31013,31013,9,MDB_HOSPITAL_FLOW_METHOD_1.0,7118
31008,31008,10,MDB_HOSPITAL_FLOW_METHOD_1.0,7122
31095,31095,18,MDB_HOSPITAL_FLOW_METHOD_1.0,7125
31028,31016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7126
31066,31066,19,MDB_HOSPITAL_FLOW_METHOD_1.0,7129
31057,31057,33,MDB_HOSPITAL_FLOW_METHOD_1.0,7131
31008,35016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7137
31095,31016,15,MDB_HOSPITAL_FLOW_METHOD_1.0,7138
31095,31026,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7139
31095,31095,98,MDB_HOSPITAL_FLOW_METHOD_1.0,7140
31024,31016,45,MDB_HOSPITAL_FLOW_METHOD_1.0,7141
31024,31024,350,MDB_HOSPITAL_FLOW_METHOD_1.0,7143
31048,31048,15,MDB_HOSPITAL_FLOW_METHOD_1.0,7144
31007,31007,20,MDB_HOSPITAL_FLOW_METHOD_1.0,7145
31097,31097,7,MDB_HOSPITAL_FLOW_METHOD_1.0,7147
31059,31059,11,MDB_HOSPITAL_FLOW_METHOD_1.0,7149
31008,31009,14,MDB_HOSPITAL_FLOW_METHOD_1.0,7156
31048,31048,32,MDB_HOSPITAL_FLOW_METHOD_1.0,7159
31085,31085,160,MDB_HOSPITAL_FLOW_METHOD_1.0,7162
31059,31059,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7165
31070,31072,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7167
31036,31036,158,MDB_HOSPITAL_FLOW_METHOD_1.0,7174
31061,31061,33,MDB_HOSPITAL_FLOW_METHOD_1.0,7175
31099,31099,316,MDB_HOSPITAL_FLOW_METHOD_1.0,7183
31035,31016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,7184
31035,31034,10,MDB_HOSPITAL_FLOW_METHOD_1.0,7185
31035,31035,15,MDB_HOSPITAL_FLOW_METHOD_1.0,7186
31035,31037,27,MDB_HOSPITAL_FLOW_METHOD_1.0,7187
31035,31097,7,MDB_HOSPITAL_FLOW_METHOD_1.0,7188
31035,31035,13,MDB_HOSPITAL_FLOW_METHOD_1.0,7189
31048,31048,34,MDB_HOSPITAL_FLOW_METHOD_1.0,7195
31007,31007,8,MDB_HOSPITAL_FLOW_METHOD_1.0,7197
31042,31042,7,MDB_HOSPITAL_FLOW_METHOD_1.0,7200
31010,31009,20,MDB_HOSPITAL_FLOW_METHOD_1.0,7205
31019,31016,12,MDB_HOSPITAL_FLOW_METHOD_1.0,7210
31019,31019,16,MDB_HOSPITAL_FLOW_METHOD_1.0,7213
31011,31011,284,MDB_HOSPITAL_FLOW_METHOD_1.0,7217
31036,31036,12,MDB_HOSPITAL_FLOW_METHOD_1.0,7218
31075,31075,24,MDB_HOSPITAL_FLOW_METHOD_1.0,7219
31075,31075,86,MDB_HOSPITAL_FLOW_METHOD_1.0,7222
31075,31075,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7224
31027,31016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7225
31027,31027,156,MDB_HOSPITAL_FLOW_METHOD_1.0,7227
31007,31007,15,MDB_HOSPITAL_FLOW_METHOD_1.0,7230
31048,31048,265,MDB_HOSPITAL_FLOW_METHOD_1.0,7237
31101,31101,20,MDB_HOSPITAL_FLOW_METHOD_1.0,7239
31034,31034,66,MDB_HOSPITAL_FLOW_METHOD_1.0,7242
31072,31013,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7244
31072,31072,2079,MDB_HOSPITAL_FLOW_METHOD_1.0,7246
31075,31075,13,MDB_HOSPITAL_FLOW_METHOD_1.0,7253
31075,31013,10,MDB_HOSPITAL_FLOW_METHOD_1.0,7254
31075,31016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7255
31075,31073,20,MDB_HOSPITAL_FLOW_METHOD_1.0,7257
31075,31072,7,MDB_HOSPITAL_FLOW_METHOD_1.0,7259
31075,31075,2301,MDB_HOSPITAL_FLOW_METHOD_1.0,7260
31058,31074,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7270
31058,31072,30,MDB_HOSPITAL_FLOW_METHOD_1.0,7272
31058,31058,130,MDB_HOSPITAL_FLOW_METHOD_1.0,7273
31058,53001,8,MDB_HOSPITAL_FLOW_METHOD_1.0,7274
31060,31060,10,MDB_HOSPITAL_FLOW_METHOD_1.0,7280
31034,31034,46,MDB_HOSPITAL_FLOW_METHOD_1.0,7284
31085,31085,8,MDB_HOSPITAL_FLOW_METHOD_1.0,7287
31012,31013,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7288
31012,31009,21,MDB_HOSPITAL_FLOW_METHOD_1.0,7291
31012,31011,83,MDB_HOSPITAL_FLOW_METHOD_1.0,7292
31057,31072,7,MDB_HOSPITAL_FLOW_METHOD_1.0,7296
31101,31084,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7300
31057,31072,11,MDB_HOSPITAL_FLOW_METHOD_1.0,7302
31057,31057,37,MDB_HOSPITAL_FLOW_METHOD_1.0,7303
31052,31052,43,MDB_HOSPITAL_FLOW_METHOD_1.0,7305
31027,31027,51,MDB_HOSPITAL_FLOW_METHOD_1.0,7308
31072,31072,10,MDB_HOSPITAL_FLOW_METHOD_1.0,7309
31034,31034,13,MDB_HOSPITAL_FLOW_METHOD_1.0,7310
31025,31016,179,MDB_HOSPITAL_FLOW_METHOD_1.0,7311
31025,31025,27,MDB_HOSPITAL_FLOW_METHOD_1.0,7313
31061,31016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,7315
31061,31061,349,MDB_HOSPITAL_FLOW_METHOD_1.0,7316
31045,31045,27,MDB_HOSPITAL_FLOW_METHOD_1.0,7319
31064,31064,49,MDB_HOSPITAL_FLOW_METHOD_1.0,7325
31008,31008,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7326
31020,31016,12,MDB_HOSPITAL_FLOW_METHOD_1.0,7328
31020,31020,48,MDB_HOSPITAL_FLOW_METHOD_1.0,7329
31036,31036,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7331
31048,31048,104,MDB_HOSPITAL_FLOW_METHOD_1.0,7336
31041,31041,11,MDB_HOSPITAL_FLOW_METHOD_1.0,7337
32002,32004,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7343
32002,32002,11,MDB_HOSPITAL_FLOW_METHOD_1.0,7344
32002,32002,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7348
32003,32002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7354
32003,32002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7356
32004,32004,90,MDB_HOSPITAL_FLOW_METHOD_1.0,7358
32004,32004,22,MDB_HOSPITAL_FLOW_METHOD_1.0,7363
32004,32004,71,MDB_HOSPITAL_FLOW_METHOD_1.0,7369
32004,32002,6,MDB_HOSPITAL_FLOW_METHOD_1.0,7373
32002,32002,19,MDB_HOSPITAL_FLOW_METHOD_1.0,7377
32002,32002,79,MDB_HOSPITAL_FLOW_METHOD_1.0,7378
32002,32001,23,MDB_HOSPITAL_FLOW_METHOD_1.0,7379
32002,32002,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7383
32002,32002,20,MDB_HOSPITAL_FLOW_METHOD_1.0,7384
32004,32004,64,MDB_HOSPITAL_FLOW_METHOD_1.0,7385
32004,32001,5,MDB_HOSPITAL_FLOW_METHOD_1.0,7386
32001,31040,13,MDB_HOSPITAL_FLOW_METHOD_1.0,7388
32001,32001,26,MDB_HOSPITAL_FLOW_METHOD_1.0,7389
32003,32002,33,MDB_HOSPITAL_FLOW_METHOD_1.0,7396
32003,32001,9,MDB_HOSPITAL_FLOW_METHOD_1.0,7397
32003,32003,8,MDB_HOSPITAL_FLOW_METHOD_1.0,7398
32003,32003,15,MDB_HOSPITAL_FLOW_METHOD_1.0,7404
32004,32004,12,MDB_HOSPITAL_FLOW_METHOD_1.0,7406
