financing_version,siops_snapshot_id,year,health_region_code,municipalities_expected,municipalities_observed,population_expected,population_covered,coverage_share,coverage_population_share,total_health_expenditure_brl,health_expenditure_per_capita_brl,headline_available,quality_flags,source_period,source_indicator
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,42012,13,13,379809,379809,1,1,388291481.57999998,1022.33,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,42013,18,18,303026,303026,1,1,356325362.29000002,1175.8900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,42014,15,15,226587,226587,1,1,190861186.33000001,842.33000000000004,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,42015,12,12,458632,458632,1,1,576265254.49000001,1256.49,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,42016,18,18,390653,390653,1,1,359056701.88999999,919.12,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,42017,7,7,340152,340152,1,1,416644476.81,1224.8800000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43001,22,22,451823,451823,1,1,385936589.24000001,854.17999999999995,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43002,11,11,121314,121314,1,1,138434887,1141.1300000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43003,11,11,463267,463267,1,1,394947001.11000001,852.52999999999997,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43004,12,12,174962,174962,1,1,254769420.31999999,1456.1400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43005,11,11,246318,246318,1,1,292298933.94999999,1186.6700000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43006,8,8,222244,222244,1,1,203563846.49000001,915.95000000000005,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43007,15,15,799599,799599,1,1,918897961.12,1149.2,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43008,18,18,777967,777967,1,1,1214055962.4400001,1560.55,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43009,20,20,398088,398088,1,1,398478910.39999998,1000.98,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43010,6,6,2260190,2260190,1,1,2946667462.8499999,1303.73,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43011,24,24,287099,287099,1,1,347183513.19,1209.28,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43012,12,12,128365,128365,1,1,192492003.62,1499.5699999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43013,20,20,234210,234210,1,1,322792369.17000002,1378.22,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43014,22,22,236082,236082,1,1,368156736.50999999,1559.4400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43015,26,26,194216,194216,1,1,266986036.69,1374.6900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43016,33,33,239140,239140,1,1,333939195.16000003,1396.4200000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43017,28,28,426542,426542,1,1,491026769.98000002,1151.1800000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43018,20,20,134211,134211,1,1,180765600.56999999,1346.8800000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43019,14,14,114396,114396,1,1,129918862.55,1135.6900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43020,26,26,163742,163742,1,1,244799792.53999999,1495.03,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43021,21,21,847411,847411,1,1,914488613.26999998,1079.1600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43022,6,6,188925,188925,1,1,171338340.25999999,906.90999999999997,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43023,6,6,595508,595508,1,1,768305325.98000002,1290.1700000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43024,9,9,100051,100051,1,1,166739527.25999999,1666.55,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43025,22,22,319475,319475,1,1,502668070.26999998,1573.4200000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43026,12,12,187835,187835,1,1,254945384.66999999,1357.28,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43027,12,12,195552,195552,1,1,237776027.97999999,1215.9200000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43028,13,13,349431,349431,1,1,487724921.97000003,1395.77,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43029,27,27,234311,234311,1,1,383485864.89999998,1636.6500000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,43030,10,10,128232,128232,1,1,188389875.11000001,1469.1300000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,50009,12,12,253405,253405,1,1,400946746.26999998,1582.24,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,50010,3,3,149224,149224,1,1,247575432.36000001,1659.0899999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,50011,9,9,1067998,1067998,1,1,1961108424.78,1836.25,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,50012,12,12,438429,438429,1,1,690816375.52999997,1575.6600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,50013,6,6,203913,203913,1,1,455616517.19,2234.3699999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,50014,7,7,164742,164742,1,1,301313113.13999999,1829,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,50015,8,8,119454,119454,1,1,282354410.94999999,2363.71,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,50016,7,7,117486,117486,1,1,185836782.38,1581.78,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,50017,15,15,339726,339726,1,1,457389476.56999999,1346.3499999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51001,6,6,113292,113292,1,1,139971268.22999999,1235.49,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51002,11,11,1081537,1081537,1,1,1606859152.28,1485.72,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51003,7,7,88753,88753,1,1,123642047.84999999,1393.0999999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51004,7,7,88248,88248,1,1,174468673.41999999,1977.03,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51005,10,10,143497,143497,1,1,233580174.03,1627.77,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51006,8,8,119676,119676,1,1,241196883.00999999,2015.4200000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51007,10,10,257397,257397,1,1,394569532.68000001,1532.9200000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51008,7,7,144385,144385,1,1,221969068.86000001,1537.3399999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51009,5,5,25952,25952,1,1,55093436.539999999,2122.9000000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51010,6,6,69631,69631,1,1,96763208.239999995,1389.6600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51011,12,12,187477,187477,1,1,218394416.31,1164.9100000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51012,10,10,125899,125899,1,1,198616969.80000001,1577.5899999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51013,19,19,579679,579679,1,1,953146581.38,1644.27,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51014,14,14,537864,537864,1,1,692212558.88,1286.97,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51015,5,5,102881,102881,1,1,181489483.52000001,1764.0699999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,51016,4,4,54799,54799,1,1,98629549.430000007,1799.8399999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52001,26,26,1939614,1939614,1,1,2220385409.2600002,1144.76,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52002,25,25,972752,972752,1,1,1130550346.52,1162.22,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52003,8,8,281164,281164,1,1,230342575.84999999,819.25,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52004,7,7,980996,980996,1,1,559477807.88999999,570.32000000000005,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52005,18,18,331332,331332,1,1,436376236.94,1317.04,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52006,5,5,42250,42250,1,1,58934243.299999997,1394.8900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52007,11,11,96340,96340,1,1,124846698.5,1295.9000000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52008,13,13,134591,134591,1,1,184180125.88,1368.4400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52009,16,16,118016,118016,1,1,175641283.36000001,1488.28,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52010,13,13,119049,119049,1,1,173384997.41,1456.4200000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52011,10,10,549336,549336,1,1,634898610.86000001,1155.76,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52012,17,17,206314,206314,1,1,245590787.78999999,1190.3699999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52013,20,20,170700,170700,1,1,228323353.31999999,1337.5699999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52014,9,9,123010,123010,1,1,152869827.22,1242.74,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52015,18,18,446312,446312,1,1,665071937.38,1490.1500000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52016,10,10,240307,240307,1,1,288765670.02999997,1201.6500000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52017,12,12,265549,265549,1,1,332263222.69,1251.23,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,52018,8,8,183622,183622,1,1,193526999.18000001,1053.9400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2022,53001,1,0,2952426,0,0,0,,,False,PARTIAL_SIOPS_COVERAGE,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,11001,9,9,236160,236160,1,1,307763636.75,1303.2,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,11002,6,6,183745,183745,1,1,205898814.94999999,1120.5699999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,11003,14,14,355108,355108,1,1,424341657.37,1194.97,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,11004,5,5,616325,616325,1,1,613813339.5,995.91999999999996,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,11005,8,8,138181,138181,1,1,185941988.62,1345.6400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,11006,7,7,166680,166680,1,1,296271071.02999997,1777.48,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,11007,3,3,44056,44056,1,1,55170598.740000002,1252.28,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,12001,4,4,74386,74386,1,1,64229454.640000001,863.46000000000004,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,12002,11,11,556304,556304,1,1,458163034.06999999,823.58000000000004,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,12003,7,7,245892,245892,1,1,182218921.19999999,741.04999999999995,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,13001,12,12,2611238,2611238,1,1,2033462694.9200001,778.74000000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,13002,8,8,288683,288683,1,1,378574141.27999997,1311.3800000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,13003,5,5,199701,199701,1,1,197657819.50999999,989.76999999999998,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,13004,6,6,190440,190440,1,1,209306650.31999999,1099.0699999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,13005,5,5,246595,246595,1,1,273623236.02999997,1109.6099999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,13006,5,5,144256,144256,1,1,132817178.33,920.70000000000005,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,13007,6,6,135076,135076,1,1,153802631.06999999,1138.6400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,13008,6,6,146289,146289,1,1,179007893.05000001,1223.6600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,13009,9,9,278293,278293,1,1,291391470.98000002,1047.0699999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,14001,9,9,597943,597943,1,1,583725903.72000003,976.22000000000003,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,14002,6,6,97327,97327,1,1,89021338.959999993,914.65999999999997,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15001,15,15,477856,477856,1,1,500368952.61000001,1047.1099999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15002,14,14,849691,849691,1,1,688801866.19000006,810.64999999999998,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15003,17,17,1003643,1003643,1,1,1420899047.55,1415.74,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15004,5,5,276870,276870,1,1,294777397.83999997,1064.6800000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15006,5,5,2122814,2122814,1,1,1874903837,883.22000000000003,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15007,9,9,377972,377972,1,1,265305160.5,701.91999999999996,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15008,22,22,890727,890727,1,1,812176940.84000003,911.80999999999995,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15009,16,16,538262,538262,1,1,456518546.88999999,848.13,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15010,6,6,264039,264039,1,1,227843345.16,862.91999999999996,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15011,10,10,831448,831448,1,1,575081266.34000003,691.65999999999997,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15012,9,9,395081,395081,1,1,358907234.76999998,908.44000000000005,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15013,9,9,245364,245364,1,1,169902320.37,692.45000000000005,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,15014,7,7,342353,342353,1,1,251708702.25,735.23000000000002,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
